#Image,X,Y,Z,Omega,Phi,Kappa,SigmaHoriz,SigmaVert,Latitude,Longitude
Elettra-Carroponte2024-4983_pt.jpg,3.45,-1.11,5.623628,2.486347,-0.493868,34.941778,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4984_pt.jpg,3.45,-1.11,5.623628,2.48637,-0.553335,36.251268,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4985_pt.jpg,3.45,-1.11,5.623628,2.533332,-0.401961,37.705666,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4986_pt.jpg,3.45,-1.11,5.623628,2.473057,-0.293212,39.079696,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4987_pt.jpg,3.45,-1.11,5.623628,2.328493,-0.045248,40.46891,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4988_pt.jpg,3.45,-1.11,5.623628,2.388815,-0.05507,41.887021,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4989_pt.jpg,3.45,-1.11,5.623628,2.484227,-0.072999,43.274801,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4990_pt.jpg,3.45,-1.11,5.623628,2.722616,-0.204433,44.689642,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4991_pt.jpg,3.45,-1.11,5.623628,2.621233,-0.129804,45.971322,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4992_pt.jpg,3.45,-1.11,5.623628,2.675398,-0.127117,47.258526,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4993_pt.jpg,3.45,-1.11,5.623628,2.540657,0.082397,48.610064,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4994_pt.jpg,3.45,-1.11,5.623628,2.487316,0.198142,49.904741,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4995_pt.jpg,3.45,-1.11,5.623628,2.353536,0.349794,51.281166,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4996_pt.jpg,3.45,-1.11,5.623628,2.510905,0.255113,52.621716,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4997_pt.jpg,3.45,-1.11,5.623628,2.552374,0.315077,53.999946,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4998_pt.jpg,3.45,-1.11,5.623628,2.462263977890988,-0.854075468761635,55.35411375775158,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-4999_pt.jpg,3.45,-1.11,5.623628,2.4542044299900265,-0.7929027491084941,56.736169779308,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5000_pt.jpg,3.45,-1.11,5.623628,2.4450227354058542,-0.7319350883718384,58.11822580086442,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5001_pt.jpg,3.45,-1.11,5.623628,2.485269,0.783926,59.431456,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5002_pt.jpg,3.45,-1.11,5.623628,2.418935,0.930116,60.914085,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5003_pt.jpg,3.45,-1.11,5.623628,2.369177,0.921892,62.326523,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5004_pt.jpg,3.45,-1.11,5.623628,2.40131,1.060736,63.926147,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5005_pt.jpg,3.45,-1.11,5.623628,2.523802,1.09365,65.410717,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5006_pt.jpg,3.45,-1.11,5.623628,2.3787102778745925,-0.43264444290910037,65.35285636794853,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5007_pt.jpg,3.45,-1.11,5.623628,2.3693503351264207,-0.40265972698139096,66.1658687342528,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5008_pt.jpg,3.45,-1.11,5.623628,2.321507,1.243506,69.57559,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5009_pt.jpg,3.45,-1.11,5.623628,2.154613,1.285415,70.952359,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5010_pt.jpg,3.45,-1.11,5.623628,2.046255,1.361957,72.421479,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5011_pt.jpg,3.45,-1.11,5.623628,2.267345,1.362843,73.760324,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5012_pt.jpg,3.45,-1.11,5.623628,2.415827,1.351387,75.103645,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5013_pt.jpg,3.45,-1.11,5.623628,2.376064,1.461783,76.471785,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5014_pt.jpg,3.45,-1.11,5.623628,2.171967,1.523978,77.832047,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5015_pt.jpg,3.45,-1.11,5.623628,2.009099,1.644653,79.190703,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5016_pt.jpg,3.45,-1.11,5.623628,1.937123,1.661383,80.57495,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5017_pt.jpg,3.45,-1.11,5.623628,1.892512,1.668893,81.994958,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5018_pt.jpg,3.45,-1.11,5.623628,2.011844,1.69889,83.358241,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5019_pt.jpg,3.45,-1.11,5.623628,2.13945,1.718142,84.72334,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5020_pt.jpg,3.45,-1.11,5.623628,2.086104,1.724353,86.119309,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5021_pt.jpg,3.45,-1.11,5.623628,2.066805,1.883615,87.550383,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5022_pt.jpg,3.45,-1.11,5.623628,1.844724,1.882835,88.910755,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5023_pt.jpg,3.45,-1.11,5.623628,1.638742,1.896729,90.271642,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5024_pt.jpg,3.45,-1.11,5.623628,1.686651,1.925583,91.677894,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5025_pt.jpg,3.45,-1.11,5.623628,1.6807,1.98998,93.141896,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5026_pt.jpg,3.45,-1.11,5.623628,1.847696,1.967188,94.465538,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5027_pt.jpg,3.45,-1.11,5.623628,1.910085,1.987406,95.888522,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5028_pt.jpg,3.45,-1.11,5.623628,1.882348,1.991099,97.279322,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5029_pt.jpg,3.45,-1.11,5.623628,1.682388,1.994137,98.662251,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5030_pt.jpg,3.45,-1.11,5.623628,1.444348,2.01985,100.081094,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5031_pt.jpg,3.45,-1.11,5.623628,1.312114,2.039454,101.413294,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5032_pt.jpg,3.45,-1.11,5.623628,1.240054,2.112591,102.773186,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5033_pt.jpg,3.45,-1.11,5.623628,2.991282,3.858215,104.098613,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5034_pt.jpg,3.45,-1.11,5.623628,1.496717677372998,-0.6801779728573626,104.75866733756396,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5035_pt.jpg,3.45,-1.11,5.623628,1.4698984133917437,-0.7153876151838575,105.56576304184887,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5036_pt.jpg,3.45,-1.11,5.623628,1.4427477857810294,-0.7508520912514112,106.37285874613377,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5037_pt.jpg,3.45,-1.11,5.623628,1.4000910551298542,-0.806027194816252,107.62158641104975,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5038_pt.jpg,3.45,-1.11,5.623628,1.3566498298077656,-0.861294809654801,108.87031407596578,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5039_pt.jpg,3.45,-1.11,5.623628,1.3124295327207545,-0.916339488622223,110.11904174088181,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5040_pt.jpg,3.45,-1.11,5.623628,1.2674356840288068,-0.9708470570093464,111.36776940579784,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5041_pt.jpg,3.45,-1.11,5.623628,1.2216739004568113,-1.0245064057359297,112.61649707071388,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5042_pt.jpg,3.45,-1.11,5.623628,1.1751498945934058,-1.0770112670464553,113.86522473562985,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5043_pt.jpg,3.45,-1.11,5.623628,1.1278694741778539,-1.1280619625734252,115.11395240054588,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5044_pt.jpg,3.45,-1.11,5.623628,1.0798385413750466,-1.177367113790867,116.36268006546186,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5045_pt.jpg,3.45,-1.11,5.623628,1.0307951601448275,-1.2248969899988262,117.61821525094251,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5046_pt.jpg,3.45,-1.11,5.623628,0.9810053119525177,-1.270103509047612,118.87375043642317,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5047_pt.jpg,3.45,-1.11,5.623628,0.9304752801744396,-1.3127258292532393,120.12928562190382,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5048_pt.jpg,3.45,-1.11,5.623628,0.8792114415965528,-1.3525180197629993,121.38482080738441,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5049_pt.jpg,3.45,-1.11,5.623628,0.8272202656097267,-1.389250479576852,122.64035599286507,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5050_pt.jpg,3.45,-1.11,5.623628,0.774508313393313,-1.4227112623455471,123.89589117834566,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5051_pt.jpg,3.45,-1.11,5.623628,0.7210822370871428,-1.4527072993013843,125.15142636382632,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5052_pt.jpg,3.45,-1.11,5.623628,0.6669487789520305,-1.4790655132652977,126.40696154930697,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5053_pt.jpg,3.45,-1.11,5.623628,0.6182837266643011,-1.4993016057928443,127.52203797225076,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5054_pt.jpg,3.45,-1.11,5.623628,0.5690709428815284,-1.516455911466985,128.63711439519466,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5055_pt.jpg,3.45,-1.11,5.623628,0.5193153263241577,-1.5304503494080501,129.75219081813844,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5056_pt.jpg,3.45,-1.11,5.623628,0.4690218297470867,-1.5412212214375378,130.8672672410823,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5057_pt.jpg,3.45,-1.11,5.623628,0.4181954594466628,-1.548719502011725,131.98234366402613,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5058_pt.jpg,3.45,-1.11,5.623628,0.3668412747623524,-1.5529110613701684,133.09742008696998,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5059_pt.jpg,3.45,-1.11,5.623628,0.31496438757312006,-1.553776820883391,134.21249650991382,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5060_pt.jpg,3.45,-1.11,5.623628,0.26256996178859104,-1.551312839892665,135.3275729328576,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5061_pt.jpg,3.45,-1.11,5.623628,0.20966321283501888,-1.5455303336466224,136.44264935580145,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5062_pt.jpg,3.45,-1.11,5.623628,0.15644383573981901,-1.53649439733831,137.5536858246315,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5063_pt.jpg,3.45,-1.11,5.623628,0.10272632860259634,-1.5242308905115398,138.66472229346158,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5064_pt.jpg,3.45,-1.11,5.623628,0.048515999876187266,-1.5087952291165616,139.77575876229162,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5065_pt.jpg,3.45,-1.11,5.623628,-0.006181793285136905,-1.4902571633362571,140.88679523112165,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5066_pt.jpg,3.45,-1.11,5.623628,-0.061361645555058075,-1.4687004624011988,141.9978316999517,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5067_pt.jpg,3.45,-1.11,5.623628,-0.11701810396938583,-1.4442225360558778,143.10886816878173,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5068_pt.jpg,3.45,-1.11,5.623628,-0.17314566846491797,-1.4169339943866035,144.21990463761176,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5069_pt.jpg,3.45,-1.11,5.623628,-0.22973879242296835,-1.386958148000114,145.33094110644174,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5070_pt.jpg,3.45,-1.11,5.623628,-0.28679188321750715,-1.3544304508114648,146.44197757527184,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5071_pt.jpg,3.45,-1.11,5.623628,-0.3440036579821584,-1.3196826417650496,147.54732439658903,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5072_pt.jpg,3.45,-1.11,5.623628,-0.4016595241909542,-1.282709939436082,148.65267121790635,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5073_pt.jpg,3.45,-1.11,5.623628,-0.4597538424016223,-1.243677708779765,149.7580180392236,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5074_pt.jpg,3.45,-1.11,5.623628,-0.5182809302859877,-1.2027605262448564,150.86336486054086,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5075_pt.jpg,3.45,-1.11,5.623628,-0.5772350631857526,-1.1601413989590588,151.96871168185805,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5076_pt.jpg,3.45,-1.11,5.623628,-0.6366104746724419,-1.1160109462071452,153.0740585031753,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5077_pt.jpg,3.45,-1.11,5.623628,-0.6964013571114327,-1.0705665468627812,154.17940532449256,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5078_pt.jpg,3.45,-1.11,5.623628,-0.7566018622300055,-1.0240114565872593,155.28475214580976,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5079_pt.jpg,3.45,-1.11,5.623628,-0.8172061016893881,-0.9765538987435565,156.39009896712702,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5080_pt.jpg,3.45,-1.11,5.623628,-0.8783186750613075,-0.9283186823214916,157.49744207069392,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5081_pt.jpg,3.45,-1.11,5.623628,-0.9398244939660607,-0.8796072813119508,158.60478517426088,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5082_pt.jpg,3.45,-1.11,5.623628,-1.0017175206397884,-0.8306383508069919,159.7121282778278,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5083_pt.jpg,3.45,-1.11,5.623628,-1.063991679308109,-0.7816317018936544,160.8194713813947,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5084_pt.jpg,3.45,-1.11,5.623628,-1.1266408567825352,-0.7328073149688722,161.9268144849616,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5085_pt.jpg,3.45,-1.11,5.623628,-1.1896589030605806,-0.6843843522943776,163.03415758852856,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5086_pt.jpg,3.45,-1.11,5.623628,-1.2530396319294863,-0.636580174224042,164.14150069209546,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5087_pt.jpg,3.45,-1.11,5.623628,-1.316776821573486,-0.5896093635195979,165.2488437956623,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5088_pt.jpg,3.45,-1.11,5.623628,-1.3808642151845865,-0.5436827621343736,166.35618689922921,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5089_pt.jpg,3.45,-1.11,5.623628,-1.4545856058849638,-0.49269883877705034,167.6227137100916,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5090_pt.jpg,3.45,-1.11,5.623628,-1.5287474249256547,-0.44364976429003106,168.88924052095405,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5091_pt.jpg,3.45,-1.11,5.623628,-1.6033401486536896,-0.3968235264600645,170.15576733181643,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5092_pt.jpg,3.45,-1.11,5.623628,-1.67835419808054,-0.3524950618631214,171.42229414267882,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5093_pt.jpg,3.45,-1.11,5.623628,-1.7537799401122092,-0.3109246415959033,172.6888209535412,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5094_pt.jpg,3.45,-1.11,5.623628,-1.8296076887862855,-0.2723563431145485,173.9553477644036,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5095_pt.jpg,3.45,-1.11,5.623628,-1.9058277065157951,-0.23701661715302424,175.22187457526593,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5096_pt.jpg,3.45,-1.11,5.623628,-1.9824302053396732,-0.20511295813543784,176.48840138612832,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5097_pt.jpg,3.45,-1.11,5.623628,-2.049795554520156,-0.18015247541488077,177.59714023610957,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5098_pt.jpg,3.45,-1.11,5.623628,-2.1174398522120312,-0.15808143417469667,178.70587908609093,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5099_pt.jpg,3.45,-1.11,5.623628,-2.1853564413131377,-0.13899915642664062,179.81461793607224,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5100_pt.jpg,3.45,-1.11,5.623628,-2.2535386379242155,-0.1229915144317495,-179.0766432139465,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5101_pt.jpg,3.45,-1.11,5.623628,-2.321979732006675,-0.11013054426612112,-177.96790436396526,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5102_pt.jpg,3.45,-1.11,5.623628,-2.390672988042964,-0.10047412165097813,-176.85916551398395,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5103_pt.jpg,3.45,-1.11,5.623628,-2.45961164569942,-0.09406570150582494,-175.7504266640027,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5104_pt.jpg,3.45,-1.11,5.623628,-2.528788920491582,-0.09093412239672827,-174.6416878140215,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5105_pt.jpg,3.45,-1.11,5.623628,-2.598198004451896,-0.09109347675973056,-173.5329489640402,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5106_pt.jpg,3.45,-1.11,5.623628,-2.668082233925304,-0.0945613285178789,-172.42023317861668,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5107_pt.jpg,3.45,-1.11,5.623628,-2.7381861316498037,-0.10132731557858154,-171.3075173931931,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5108_pt.jpg,3.45,-1.11,5.623628,-2.808502748884205,-0.11136077155252555,-170.19480160776953,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5109_pt.jpg,3.45,-1.11,5.623628,-2.8790251158024396,-0.12461622046343757,-169.08208582234602,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5110_pt.jpg,3.45,-1.11,5.623628,-2.949746242184399,-0.14103358286493883,-167.9693700369225,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5111_pt.jpg,3.45,-1.11,5.623628,-3.0206591181088194,-0.16053844814666907,-166.85665425149898,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5112_pt.jpg,3.45,-1.11,5.623628,-3.091756714648102,-0.18304241179545833,-165.7439384660754,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5113_pt.jpg,3.45,-1.11,5.623628,-3.163031984565025,-0.2084434760829441,-164.63122268065194,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5114_pt.jpg,3.45,-1.11,5.623628,-3.234477863011284,-0.2366265123635375,-163.51850689522837,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5115_pt.jpg,3.45,-1.11,5.623628,-3.306040253781504,-0.2674427195078011,-162.40652084375267,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5116_pt.jpg,3.45,-1.11,5.623628,-3.377758872900671,-0.30077019263148896,-161.29453479227675,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5117_pt.jpg,3.45,-1.11,5.623628,-3.4496266208963613,-0.3364580751521811,-160.182548740801,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5118_pt.jpg,3.45,-1.11,5.623628,-3.5216363835338136,-0.37434482611024766,-159.0705626893252,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5119_pt.jpg,3.45,-1.11,5.623628,-3.593781032520136,-0.4142589513828948,-157.95857663784943,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5120_pt.jpg,3.45,-1.11,5.623628,-3.6660534262099516,-0.45601977995116477,-156.84659058637362,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5121_pt.jpg,3.45,-1.11,5.623628,-3.738446410312352,-0.4994382817060807,-155.73460453489787,1.0,0.3,45.64497505963017,13.850579018131915
Elettra-Carroponte2024-5122_pt.jpg,3.45,-1.11,5.623628,-3.8109528185991017,-0.5443179230921597,-154.62261848342212,1.0,0.3,45.64497505963017,13.850579018131915
